Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK_90,xG_90,xAG_90,xG+xAG_90,npxG_90,npxG+xAG_90,Cluster,PCA1,PCA2
1418,Nikola Krstović,me MNE,FW,Lecce,it Serie A,24.0,2000.0,37,37,3057,34.0,11,5,16,9,2,3,6,0,12.1,9.7,2.9,12.6,42,56,149,0.32,0.15,0.47,0.26,0.41,0.36,0.08,0.44,0.29,0.37,2,4.165190048363433,1.6383699846625739
1419,Lukas Kübler,de GER,DF,Freiburg,de Bundesliga,31.0,1992.0,28,22,1842,20.5,5,1,6,5,0,0,5,0,2.7,2.7,0.8,3.5,24,78,49,0.24,0.05,0.29,0.24,0.29,0.13,0.04,0.17,0.13,0.17,2,1.1160597324862058,1.211564173552728
1420,Takefusa Kubo,jp JPN,"MF,FW",Real Sociedad,es La Liga,23.0,2001.0,36,27,2372,26.4,5,0,5,5,0,0,5,0,3.6,3.6,4.5,8.0,133,110,218,0.19,0.0,0.19,0.19,0.19,0.14,0.17,0.31,0.14,0.31,2,3.8076605179798393,2.7759396362701603
1421,Mohammed Kudus,gh GHA,"FW,MF",West Ham,eng Premier League,23.0,2000.0,32,31,2590,28.8,5,3,8,5,0,0,2,1,6.9,6.9,3.1,10.0,98,79,216,0.17,0.1,0.28,0.17,0.28,0.24,0.11,0.35,0.24,0.35,2,3.821852420963216,2.2080386791201096
1422,Dejan Kulusevski,se SWE,"MF,FW",Tottenham,eng Premier League,24.0,2000.0,32,27,2389,26.5,7,4,11,7,0,0,3,0,4.2,4.2,6.2,10.4,120,124,210,0.26,0.15,0.41,0.26,0.41,0.16,0.23,0.39,0.16,0.39,2,4.604798839043485,2.125559806865453
1423,Sael Kumbedi,fr FRA,DF,Lyon,fr Ligue 1,19.0,2005.0,14,12,951,10.6,0,0,0,0,0,0,2,0,0.3,0.3,0.3,0.6,23,37,71,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,1,-1.4888121080218262,0.4260701742974653
1424,Marash Kumbulla,al ALB,DF,Espanyol,es La Liga,24.0,2000.0,35,34,2972,33.0,3,0,3,3,0,0,9,0,1.8,1.8,0.0,1.9,11,71,3,0.09,0.0,0.09,0.09,0.09,0.05,0.0,0.06,0.05,0.06,2,0.3361131317206462,3.0670449134300912
1425,Jonah Kusi-Asare,se SWE,FW,Bayern Munich,de Bundesliga,17.0,2007.0,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,1.12,1.12,1.12,0,1.5339128762983036,-6.35093686380056
1426,Daler Kuzyaev,ru RUS,MF,Le Havre,fr Ligue 1,31.0,1993.0,12,6,567,6.3,1,0,1,1,0,0,1,0,0.2,0.2,0.6,0.8,4,32,9,0.16,0.0,0.16,0.16,0.16,0.03,0.09,0.12,0.03,0.12,1,-1.377075466885638,-0.6143372051081656
1427,Khvicha Kvaratskhelia,ge GEO,"FW,MF",Napoli,it Serie A,23.0,2001.0,17,15,1178,13.1,5,3,8,4,1,1,1,0,4.1,3.4,3.7,7.0,74,57,89,0.38,0.23,0.61,0.31,0.53,0.32,0.28,0.6,0.26,0.54,0,3.538108869982198,-1.5157698991053408
1428,Khvicha Kvaratskhelia,ge GEO,FW,Paris S-G,fr Ligue 1,23.0,2001.0,14,11,916,10.2,4,3,7,4,0,0,0,0,3.3,3.3,4.9,8.2,50,43,131,0.39,0.29,0.69,0.39,0.69,0.32,0.48,0.8,0.32,0.8,0,4.377920975256123,-2.928334904869427
1429,Moritz-Broni Kwarteng,gh GHA,"MF,FW",Bochum,de Bundesliga,26.0,1998.0,7,0,172,1.9,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,4,12,16,0.0,0.0,0.0,0.0,0.0,0.1,0.09,0.19,0.1,0.19,1,-2.182644365149563,-1.4038217324612055
1430,Giorgos Kyriakopoulos,gr GRE,DF,Monza,it Serie A,28.0,1996.0,34,33,2845,31.6,2,4,6,2,0,0,5,0,0.9,0.9,3.3,4.2,67,97,132,0.06,0.13,0.19,0.06,0.19,0.03,0.1,0.13,0.03,0.13,2,2.0640093125636545,3.5740977186368412
1431,Luca de la Torre,us USA,MF,Celta Vigo,es La Liga,26.0,1998.0,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-3.328732499752325,-1.1175486359243152
1432,Rémy Labeau Lascary,gp GLP,"FW,MF",Lens,fr Ligue 1,21.0,2003.0,14,6,637,7.1,2,1,3,2,0,0,5,0,2.5,2.5,1.1,3.6,17,7,71,0.28,0.14,0.42,0.28,0.42,0.36,0.15,0.51,0.36,0.51,0,1.4831906900420726,-2.7487084837813014
1433,Gaëtan Laborde,fr FRA,FW,Nice,fr Ligue 1,30.0,1994.0,28,20,1829,20.3,11,4,15,7,4,4,1,0,11.7,8.6,3.5,12.0,30,40,131,0.54,0.2,0.74,0.34,0.54,0.58,0.17,0.75,0.42,0.59,0,4.8012858337893,-1.5708719147616
1434,Nediljko Labrović,hr CRO,GK,Augsburg,de Bundesliga,24.0,1999.0,15,15,1350,15.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-2.168410146060851,0.6847616678855559
1435,Alexandre Lacazette,fr FRA,FW,Lyon,fr Ligue 1,33.0,1991.0,30,24,2051,22.8,15,2,17,10,5,6,5,0,16.3,11.7,3.4,15.0,24,66,159,0.66,0.09,0.75,0.44,0.53,0.71,0.15,0.86,0.51,0.66,0,5.7888706952927445,-1.5797091335261377
1436,Younes Lachaab,fr FRA,"MF,FW",Lille,fr Ligue 1,19.0,2005.0,2,0,9,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.95,0.95,0.95,0,0.8410498505834502,-5.499468078776954
1437,Maxence Lacroix,fr FRA,DF,Crystal Palace,eng Premier League,24.0,2000.0,35,35,3116,34.6,1,1,2,1,0,0,5,0,3.4,3.4,1.0,4.4,8,65,7,0.03,0.03,0.06,0.03,0.06,0.1,0.03,0.13,0.1,0.13,2,0.5351931681497663,2.98263778580195
1438,Alban Lafont,fr FRA,GK,Nantes,fr Ligue 1,25.0,1999.0,12,12,1080,12.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-2.40022316830313,0.3339781392761201
1439,Yoel Lago,es ESP,DF,Celta Vigo,es La Liga,20.0,2004.0,8,7,583,6.5,0,1,1,0,0,0,2,0,0.0,0.0,0.1,0.1,1,31,0,0.0,0.15,0.15,0.0,0.15,0.0,0.02,0.02,0.0,0.02,1,-2.2347909042973524,-0.4342147630276177
1440,Konrad Laimer,at AUT,DF,Bayern Munich,de Bundesliga,27.0,1997.0,29,19,1699,18.9,2,2,4,2,0,0,8,0,2.1,2.1,2.7,4.8,87,141,113,0.11,0.11,0.21,0.11,0.21,0.11,0.14,0.25,0.11,0.25,2,2.098503273025758,1.9112308581815334
1441,Stefan Lainer,at AUT,DF,Gladbach,de Bundesliga,31.0,1992.0,21,6,757,8.4,1,0,1,1,0,0,2,0,0.3,0.3,1.0,1.3,25,25,32,0.12,0.0,0.12,0.12,0.12,0.04,0.12,0.15,0.04,0.15,1,-0.8241207551769552,-0.10279971224569874
1442,Kenny Lala,mg MAD,DF,Brest,fr Ligue 1,32.0,1991.0,30,29,2686,29.8,3,2,5,0,3,3,5,0,3.0,0.6,4.3,4.9,58,138,91,0.1,0.07,0.17,0.0,0.07,0.1,0.14,0.24,0.02,0.17,2,1.8794807789631647,3.220561753003234
1443,Adam Lallana,eng ENG,MF,Southampton,eng Premier League,36.0,1988.0,14,5,361,4.0,0,2,2,0,0,0,4,0,0.2,0.2,0.9,1.1,6,24,10,0.0,0.5,0.5,0.0,0.5,0.04,0.23,0.27,0.04,0.27,1,-0.15593053403771603,-1.1670838354105628
1444,Mathis Lambourde,fr FRA,"FW,MF",Hellas Verona,it Serie A,18.0,2006.0,7,0,89,1.0,1,0,1,1,0,0,1,0,0.2,0.2,0.1,0.2,1,0,12,1.01,0.0,1.01,1.01,1.01,0.15,0.09,0.24,0.15,0.24,0,1.856709126254036,-4.333270752597358
1445,Mohamed Lamine Bayo,gn GUI,FW,Lille,fr Ligue 1,26.0,1998.0,12,4,309,3.4,2,1,3,2,0,0,1,0,2.2,2.2,0.5,2.7,4,4,20,0.58,0.29,0.87,0.58,0.87,0.65,0.15,0.8,0.65,0.8,0,3.7702827287354457,-5.313719133678411
1446,Tariq Lamptey,gh GHA,DF,Brighton,eng Premier League,23.0,2000.0,15,10,860,9.6,2,2,4,2,0,0,0,0,0.4,0.4,0.8,1.2,32,14,45,0.21,0.21,0.42,0.21,0.42,0.04,0.08,0.12,0.04,0.12,1,-0.018599225379062494,-0.5581131724169075
1447,Will Lankshear,eng ENG,"FW,MF",Tottenham,eng Premier League,19.0,2005.0,3,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-3.332527161501334,-1.2349829968562056
1448,Gianluca Lapadula,pe PER,"FW,MF",Cagliari,it Serie A,34.0,1990.0,12,1,310,3.4,0,0,0,0,0,0,1,0,1.4,1.4,0.1,1.4,7,7,16,0.0,0.0,0.0,0.0,0.0,0.4,0.02,0.42,0.4,0.42,1,-0.8575930315542093,-2.084865353322931
1449,Cyle Larin,ca CAN,FW,Mallorca,es La Liga,29.0,1995.0,32,21,1764,19.6,7,2,9,6,1,1,4,0,6.9,6.1,1.4,7.5,20,20,95,0.36,0.1,0.46,0.31,0.41,0.35,0.07,0.42,0.31,0.38,0,2.6259932478964005,-0.3522309342063985
1450,Gautier Larsonneur,fr FRA,GK,Saint-Étienne,fr Ligue 1,27.0,1997.0,34,34,3060,34.0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-0.6256255314409597,3.144572382304017
1451,Hugo Larsson,se SWE,MF,Eint Frankfurt,de Bundesliga,20.0,2004.0,33,28,2393,26.6,3,1,4,3,0,0,2,0,3.1,3.1,2.1,5.2,16,121,33,0.11,0.04,0.15,0.11,0.15,0.12,0.08,0.19,0.12,0.19,2,1.037946494550278,2.0899186292342926
1452,Juanmi Latasa,es ESP,FW,Valladolid,es La Liga,23.0,2001.0,28,14,1398,15.5,3,0,3,3,0,0,6,1,4.2,4.2,0.9,5.1,3,17,40,0.19,0.0,0.19,0.19,0.19,0.27,0.06,0.33,0.27,0.33,1,0.5720007542750175,-0.6123121557428043
1453,Toni Lato,es ESP,DF,Mallorca,es La Liga,26.0,1997.0,14,7,621,6.9,0,0,0,0,0,0,1,1,0.0,0.0,0.4,0.4,15,26,35,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,1,-1.9943592632523999,0.06268864473062316
1454,Roméo Lavia,be BEL,MF,Chelsea,eng Premier League,20.0,2004.0,16,11,797,8.9,0,1,1,0,0,0,4,0,0.3,0.3,0.7,1.0,3,31,7,0.0,0.11,0.11,0.0,0.11,0.03,0.08,0.11,0.03,0.11,1,-1.5883221165378332,-0.17321680098127054
1455,Valentino Lazaro,at AUT,"DF,FW",Torino,it Serie A,28.0,1996.0,33,26,2307,25.6,0,6,6,0,0,0,6,0,1.0,1.0,3.3,4.4,35,76,131,0.0,0.23,0.23,0.0,0.23,0.04,0.13,0.17,0.04,0.17,2,1.448034188295904,2.502051733585614
1456,Darko Lazović,rs SRB,"DF,MF",Hellas Verona,it Serie A,33.0,1990.0,27,17,1459,16.2,2,3,5,1,1,1,0,0,2.5,1.7,3.4,5.1,22,40,88,0.12,0.19,0.31,0.06,0.25,0.15,0.21,0.36,0.11,0.31,2,1.3008644684718187,0.3729988576584846
1457,Manuel Lazzari,it ITA,DF,Lazio,it Serie A,30.0,1993.0,25,16,1406,15.6,0,1,1,0,0,0,3,0,0.1,0.1,1.3,1.4,72,66,96,0.0,0.06,0.06,0.0,0.06,0.01,0.08,0.09,0.01,0.09,2,0.0997558073027635,1.9087405066833665
1458,Julien Le Cardinal,fr FRA,DF,Brest,fr Ligue 1,26.0,1997.0,16,15,1378,15.3,0,1,1,0,0,0,3,0,0.4,0.4,0.3,0.7,7,39,1,0.0,0.07,0.07,0.0,0.07,0.03,0.02,0.05,0.03,0.05,1,-1.4983932898275154,0.804358817443367
1459,Jérémy Le Douaron,fr FRA,FW,Brest,fr Ligue 1,26.0,1998.0,2,1,102,1.1,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,1,7,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14,1,-2.579513425813939,-1.5853521518030165
1460,Enzo Le Fée,fr FRA,MF,Roma,it Serie A,24.0,2000.0,6,4,318,3.5,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,15,28,3,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.1,0.06,0.1,1,-2.350847529333774,-0.776150537651796
1461,Robin Le Normand,es ESP,DF,Atlético Madrid,es La Liga,27.0,1996.0,27,24,2151,23.9,1,0,1,1,0,0,8,0,1.5,1.5,0.5,1.9,11,55,6,0.04,0.0,0.04,0.04,0.04,0.06,0.02,0.08,0.06,0.08,2,-0.5101172859829907,1.9503925712186214
1462,Nicola Leali,it ITA,GK,Genoa,it Serie A,31.0,1993.0,29,29,2610,29.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-0.9933217000733935,2.6194785929279663
1463,Rafael Leão,pt POR,FW,Milan,it Serie A,25.0,1999.0,34,25,2323,25.8,8,8,16,8,0,0,5,0,7.6,7.6,8.4,15.9,123,93,262,0.31,0.31,0.62,0.31,0.62,0.29,0.32,0.62,0.29,0.62,0,6.30852506891535,0.9195804951508338
1464,Benjamin Lecomte,fr FRA,GK,Montpellier,fr Ligue 1,33.0,1991.0,30,30,2700,30.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-0.8934781423164317,2.8017198463077313
1465,Pierre Lees-Melou,fr FRA,MF,Brest,fr Ligue 1,31.0,1993.0,20,17,1526,17.0,2,2,4,2,0,0,7,0,1.3,1.3,2.8,4.0,23,105,36,0.12,0.12,0.24,0.12,0.24,0.07,0.16,0.24,0.07,0.24,2,0.6509445828356364,0.8556279906003769
1466,Jordan Lefort,fr FRA,DF,Angers,fr Ligue 1,30.0,1993.0,34,34,3060,34.0,0,1,1,0,0,0,3,0,0.6,0.6,1.1,1.6,6,89,13,0.0,0.03,0.03,0.0,0.03,0.02,0.03,0.05,0.02,0.05,2,0.150377995797645,3.599476827008003
1467,Diogo Leite,pt POR,DF,Union Berlin,de Bundesliga,25.0,1999.0,30,29,2546,28.3,1,2,3,1,0,0,3,0,1.4,1.4,1.0,2.4,20,116,16,0.04,0.07,0.11,0.04,0.11,0.05,0.04,0.08,0.05,0.08,2,0.37931228610396367,2.8098992407884764
1468,Maxim Leitsch,de GER,DF,Mainz 05,de Bundesliga,26.0,1998.0,14,6,674,7.5,1,0,1,1,0,0,2,0,1.2,1.2,0.2,1.4,4,25,5,0.13,0.0,0.13,0.13,0.13,0.16,0.03,0.19,0.16,0.19,1,-1.14197827077775,-0.9991462261169975
1469,Florian Lejeune,fr FRA,DF,Rayo Vallecano,es La Liga,33.0,1991.0,37,37,3325,36.9,2,3,5,2,0,0,8,0,3.6,3.6,1.9,5.4,21,143,5,0.05,0.08,0.14,0.05,0.14,0.1,0.05,0.15,0.1,0.15,2,1.503554633555093,3.8658000948685975
1470,Stefan Lekovic,rs SRB,DF,Monza,it Serie A,20.0,2004.0,7,3,367,4.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,15,2,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,1,-2.788039833920636,-0.7591907785116981
1471,Iñigo Lekue,es ESP,DF,Athletic Club,es La Liga,31.0,1993.0,16,8,773,8.6,0,0,0,0,0,0,1,0,0.2,0.2,0.5,0.7,13,35,21,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08,1,-1.7913150520265926,0.31134584574361734
1472,Nunzio Lella,it ITA,MF,Venezia,it Serie A,24.0,2000.0,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-3.342527462148543,-1.164863918986035
1473,Thomas Lemar,fr FRA,MF,Atlético Madrid,es La Liga,28.0,1995.0,5,0,85,0.9,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,1,8,4,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.5,0.3,0.5,1,-1.0661057387250952,-2.740621709957281
1474,Félix Lemaréchal,fr FRA,"MF,FW",Strasbourg,fr Ligue 1,20.0,2003.0,27,20,1779,19.8,4,3,7,4,0,0,2,0,3.5,3.5,2.9,6.4,35,58,90,0.2,0.15,0.35,0.2,0.35,0.18,0.15,0.32,0.18,0.32,2,1.8899275936706812,0.32124790674202264
1475,Mario Lemina,ga GAB,"MF,DF",Wolves,eng Premier League,30.0,1993.0,17,15,1364,15.2,1,3,4,1,0,0,4,0,1.4,1.4,1.1,2.5,8,48,21,0.07,0.2,0.26,0.07,0.26,0.09,0.07,0.17,0.09,0.17,1,-0.22272768280709085,0.31899244005257
1476,Clément Lenglet,fr FRA,DF,Atlético Madrid,es La Liga,29.0,1995.0,23,23,1972,21.9,2,1,3,2,0,0,9,0,2.4,2.4,1.1,3.5,16,79,1,0.09,0.05,0.14,0.09,0.14,0.11,0.05,0.16,0.11,0.16,2,0.10340728560202513,1.4237725658227547
1477,Bernd Leno,de GER,GK,Fulham,eng Premier League,32.0,1992.0,38,38,3420,38.0,0,1,1,0,0,0,5,0,0.0,0.0,0.1,0.1,0,0,0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,2,-0.1862924611501777,3.7468390749626614
1478,Donovan Léon,gf GUF,GK,Auxerre,fr Ligue 1,31.0,1992.0,32,32,2880,32.0,0,2,2,0,0,0,4,0,0.0,0.0,0.4,0.4,0,1,0,0.0,0.06,0.06,0.0,0.06,0.0,0.01,0.01,0.0,0.01,2,-0.5533631635330939,2.91933808502548
1479,Giovanni Leoni,it ITA,DF,Parma,it Serie A,17.0,2006.0,17,14,1199,13.3,1,0,1,1,0,0,3,1,0.1,0.1,0.0,0.1,0,21,5,0.08,0.0,0.08,0.08,0.08,0.01,0.0,0.01,0.01,0.01,1,-1.7968801107406087,0.3148307317526273
1480,Esteban Lepaul,fr FRA,FW,Angers,fr Ligue 1,24.0,2000.0,28,18,1629,18.1,9,0,9,9,0,0,2,0,5.1,5.1,0.8,6.0,26,20,68,0.5,0.0,0.5,0.5,0.5,0.28,0.05,0.33,0.28,0.33,0,2.3781893059808548,-0.7950127149427417
1481,Johann Lepenant,fr FRA,MF,Nantes,fr Ligue 1,21.0,2002.0,29,23,2048,22.8,2,1,3,2,0,0,3,0,1.4,1.4,0.9,2.3,25,89,62,0.09,0.04,0.13,0.09,0.13,0.06,0.04,0.1,0.06,0.1,2,0.35341681822629234,1.9332281044527984
1482,Jefferson Lerma,co COL,"MF,DF",Crystal Palace,eng Premier League,29.0,1994.0,33,26,2274,25.3,0,1,1,0,0,0,9,0,1.1,1.1,1.5,2.6,12,97,26,0.0,0.04,0.04,0.0,0.04,0.04,0.06,0.1,0.04,0.1,2,0.00943899956778588,2.638365863374249
1483,Louis Leroux,fr FRA,"MF,DF",Nantes,fr Ligue 1,18.0,2006.0,16,8,816,9.1,2,1,3,2,0,0,1,0,1.5,1.5,1.3,2.8,11,31,14,0.22,0.11,0.33,0.22,0.33,0.16,0.15,0.31,0.16,0.31,1,0.17034850647427144,-1.5254578566178993
1484,Robert Lewandowski,pl POL,FW,Barcelona,es La Liga,35.0,1988.0,34,32,2667,29.6,27,2,29,24,3,4,1,0,27.1,24.0,2.3,26.3,27,48,164,0.91,0.07,0.98,0.81,0.88,0.92,0.08,0.99,0.81,0.89,0,8.25989516866405,-2.3936910602030013
1485,Jamie Leweling,de GER,"MF,FW",Stuttgart,de Bundesliga,23.0,2001.0,27,22,1663,18.5,2,2,4,2,0,0,4,0,1.6,1.6,3.8,5.4,55,51,164,0.11,0.11,0.22,0.11,0.22,0.08,0.21,0.29,0.08,0.29,2,1.7794915934707118,1.1144992410538566
1486,Rico Lewis,eng ENG,"DF,MF",Manchester City,eng Premier League,19.0,2004.0,28,21,1893,21.0,1,2,3,1,0,0,5,1,1.4,1.4,0.3,1.7,39,107,78,0.05,0.1,0.14,0.05,0.14,0.07,0.02,0.08,0.07,0.08,2,0.43684948236684046,1.9792616676496038
1487,Keane Lewis-Potter,eng ENG,"DF,FW",Brentford,eng Premier League,23.0,2001.0,38,36,3093,34.4,1,3,4,1,0,0,7,0,3.1,3.1,3.2,6.3,98,98,156,0.03,0.09,0.12,0.03,0.12,0.09,0.09,0.18,0.09,0.18,2,2.713950851231106,3.9635590713616233
1488,Myles Lewis-Skelly,eng ENG,DF,Arsenal,eng Premier League,17.0,2006.0,23,15,1369,15.2,1,0,1,1,0,0,3,2,0.2,0.2,0.4,0.6,37,71,37,0.07,0.0,0.07,0.07,0.07,0.01,0.03,0.04,0.01,0.04,2,-0.7739489366034493,1.1746167637117093
1489,Ben Lhassine Kone,ci CIV,MF,Como,it Serie A,24.0,2000.0,4,0,51,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,1,-3.1080799490429825,-1.1657723462480476
1490,Mattia Liberali,it ITA,MF,Milan,it Serie A,17.0,2007.0,1,1,61,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,5,4,0.0,0.0,0.0,0.0,0.0,0.1,0.03,0.14,0.1,0.14,1,-2.7333515064797482,-1.7781350601795074
1491,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,28.0,1996.0,32,31,2770,30.8,1,0,1,1,0,0,5,0,0.5,0.5,0.8,1.2,44,138,9,0.03,0.0,0.03,0.03,0.03,0.02,0.02,0.04,0.02,0.04,2,0.46542199309201765,3.7052151305570713
1492,Matthijs de Ligt,nl NED,DF,Manchester Utd,eng Premier League,24.0,1999.0,29,25,2123,23.6,2,0,2,2,0,0,3,0,2.5,2.5,0.3,2.8,7,55,6,0.08,0.0,0.08,0.08,0.08,0.1,0.01,0.12,0.1,0.12,2,-0.20470896414139605,1.6480248330160818
1493,Pedro Lima,br BRA,DF,Wolves,eng Premier League,18.0,2006.0,3,1,70,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,4,4,11,0.0,0.0,0.0,0.0,0.0,0.07,0.09,0.16,0.07,0.16,1,-2.547988886915225,-1.6793794890203988
1494,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,30.0,1994.0,16,6,704,7.8,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,5,26,4,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,1,-2.34068064053466,0.2607864801586262
1495,Jesper Lindstrøm,dk DEN,FW,Everton,eng Premier League,24.0,2000.0,25,15,1239,13.8,0,1,1,0,0,0,2,0,2.1,2.1,2.0,4.1,30,25,81,0.0,0.07,0.07,0.0,0.07,0.15,0.15,0.3,0.15,0.3,2,0.2056536092195185,0.21823444748321402
1496,Karol Linetty,pl POL,MF,Torino,it Serie A,29.0,1995.0,28,18,1540,17.1,1,0,1,1,0,0,6,0,1.1,1.1,0.9,2.0,18,47,19,0.06,0.0,0.06,0.06,0.06,0.06,0.06,0.12,0.06,0.12,2,-0.5209194440331806,1.2499341402731152
1497,Samuel Lino,br BRA,"MF,DF",Atlético Madrid,es La Liga,24.0,1999.0,31,21,1552,17.2,3,4,7,3,0,0,3,0,6.0,6.0,2.9,8.9,72,73,179,0.17,0.23,0.41,0.17,0.41,0.35,0.17,0.52,0.35,0.52,0,3.7481534949564232,0.0546883442731932
1498,Pol Lirola,es ESP,DF,Marseille,fr Ligue 1,26.0,1997.0,19,5,680,7.6,1,2,3,1,0,0,1,1,0.6,0.6,0.7,1.3,12,21,40,0.13,0.26,0.4,0.13,0.4,0.08,0.09,0.17,0.08,0.17,1,-0.23824038796797561,-0.8453286055332743
1499,Dailon Livramento,cv CPV,"FW,MF",Hellas Verona,it Serie A,23.0,2001.0,29,8,940,10.4,1,1,2,1,0,0,2,1,1.8,1.8,0.9,2.7,23,13,67,0.1,0.1,0.19,0.1,0.19,0.17,0.09,0.26,0.17,0.26,1,0.16713326491900246,-0.46595067128445394
1500,Valentino Livramento,eng ENG,DF,Newcastle Utd,eng Premier League,21.0,2002.0,37,32,2840,31.6,0,1,1,0,0,0,1,0,0.3,0.3,2.6,2.9,83,158,119,0.0,0.03,0.03,0.0,0.03,0.01,0.08,0.09,0.01,0.09,2,1.7233197221463763,4.253553069206036
1501,Marin Ljubicic,hr CRO,"FW,MF",Union Berlin,de Bundesliga,22.0,2002.0,13,1,281,3.1,1,1,2,1,0,0,1,0,0.4,0.4,0.6,1.1,1,6,19,0.32,0.32,0.64,0.32,0.64,0.14,0.2,0.34,0.14,0.34,0,0.6489621750871946,-2.8015224285462037
1502,Javier Llabrés,es ESP,FW,Mallorca,es La Liga,21.0,2002.0,1,1,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,3,8,0.0,0.0,0.0,0.0,0.0,0.08,0.14,0.21,0.08,0.21,1,-2.3954702193566852,-1.851430088350139
1503,Diego Llorente,es ESP,DF,Betis,es La Liga,30.0,1993.0,30,29,2519,28.0,2,0,2,2,0,0,4,0,1.5,1.5,0.3,1.8,7,81,3,0.07,0.0,0.07,0.07,0.07,0.05,0.01,0.06,0.05,0.06,2,-0.08119192130511138,2.66014131487126
1504,Marcos Llorente,es ESP,"DF,MF",Atlético Madrid,es La Liga,29.0,1995.0,33,28,2513,27.9,2,4,6,2,0,0,0,1,0.8,0.8,4.3,5.1,82,111,151,0.07,0.14,0.21,0.07,0.21,0.03,0.16,0.18,0.03,0.18,2,2.3786498388326263,3.2049026389590534
1505,Gautier Lloris,fr FRA,DF,Le Havre,fr Ligue 1,29.0,1995.0,31,31,2768,30.8,2,1,3,2,0,0,5,0,1.2,1.2,0.9,2.0,13,99,7,0.07,0.03,0.1,0.07,0.1,0.04,0.03,0.07,0.04,0.07,2,0.34013931448498536,3.0252069548418565
1506,Giovani Lo Celso,ar ARG,"MF,FW",Betis,es La Liga,28.0,1996.0,25,15,1457,16.2,8,3,11,6,2,3,4,0,4.8,2.4,4.9,7.3,26,132,66,0.49,0.19,0.68,0.37,0.56,0.29,0.3,0.59,0.15,0.45,0,3.597416046394164,-0.8189183777539113
